TXID,fee,output,removed,size,time
06a19769977d6a64863f083f289220af6d59e0c1f91895706fd0570eace71e95,72906.0,292094222,1510262776.97,225,1510262554
b62ebba95799a0b852f28bc98c38b7c7820712c59289eed5e816ea96420c25a6,72909.0,454862718,1510265399.55,223,1510265374
d69f4f71e865deac03f2ab32a4d4f204675d6883006ef630734432ca4cd07acf,72909.0,263646247,1510264642.6,225,1510263780
56a9ef191d491c1af052d130f41a59e77ce6f8d53385de3241c913297a4e6b3b,187900.0,9873200,1510264653.31,668,1510263193
370ea21a0a9d0667512771fed1f8b57e3a2723f775afa77281684bd838d6fbe3,48052.0,58336822060,1510263058.57,168,1510262954
89c4fe23522327fa86efd09a3b414bcea1e22a40aba510d53ff3cd91639de076,74800.0,29883818,1510265883.38,374,1510262934
863e617a784d9a283688356af5be80c4d76e332cbe1246ceefae311ac63c58f0,44974.0,4779152,1510267833.89,226,1510262763
f836f4a2b89099e0cfb837c742349ed1eb527f4b0e1c6f198fdeae2751581b83,57240.0,145998747,1510265399.55,205,1510264917
e4eae66dabf24124aa517cfee72bd3e1e87d537d19de36ec38d3a5ffde42f921,41584.0,85479,1510266190.01,225,1510265510
341529b7b16c545bb7d7cff1e22d03a383b8f019f92f98768f0aeb1b6ff3cf03,74120.0,2352978254,1510264653.31,225,1510264352
fd4ad67901ac4403893d928f7fe01dae2da825a74b34b26d537add36b7b3fce6,72908.0,9004684,1510261766.56,226,1510261456
7049bfdd6312b42c362a0efb451aa070c8dbe6f1913272bc89e3f6e81af2b218,72909.0,18778987,1510265399.55,225,1510264721
f982d410f6326ef277e29943bf526683384201ed7672317fae9017ca2d958ae5,61000.0,30739000,1510265883.38,225,1510265691
eae5a833811c4b5c74533314ea473e55ec8827d84e98bbd4b3722100346e64dd,59140.0,458933068,1510266190.01,225,1510266051
2b8d6196837dbcb7f4054340b27664165fa14a07920d33d34f7d3593b19ddb8d,1000.0,-1,1505027983.34,5533,1510265309
afa36f15925aca37cb4a82565d4656f42b0132641792dbde222a91bc0b165b8b,120000.0,0,1510265883.38,192,1510265614
2036739135d29f5ca1cdd5d53ee1a059c7dc0423002fdfdf0dd8160d359129e0,51980.0,714908020,1510263058.57,191,1510262863
dccc57fb07639181ff289da937941377b0d0d2b19bfd21550628126e29b58b92,108204.0,5941796,1510264653.31,370,1510264106
3bd38dc5d5107c19bf5fabf2ae57236cd2f5b3fa32649178f4b2e52c528abc6e,72914.0,9917086,1510265883.38,226,1510265810
65d48463b7d4936a965049e890bc05136e8efdfdc2b7b6e7bb307f44399ff1f3,90400.0,973236400,1510264642.6,226,1510263301
b60af80d38696bf073d7546f2a003d10f0e2ccffe209dea6ebd19947ecb56a68,72906.0,216340,1510262776.97,225,1510262398
b347eac5fb1bea3e72c91a1889f7c3d76ab33e21a513339487d9900463367d39,20000.0,0,1510290539.89,194,1510265541
01c50743aa31d5503514311987b64aecf5861e85a947b186b64ccd05b9faf0dd,20000.0,1490166,1510277771.99,370,1510265918
8aa064ea087dc643047add24a74f8357f0a321cdb06e415cd397d2f053ef2dba,44522.0,2994264,1510266190.01,226,1510264751
6a006e6f5bbfa2183ab82f8a1d9b45a739c8a277c02ddcc3bd8bf603616f374a,63280.0,2300266,1510261766.56,226,1510261407
de81853719518f8891ac055fdb918534744680d0978ba870b4ed2105e3a30762,42221.0,3503794,1510267249.64,226,1510266944
f0ba7cec94b6f2c06cf10a1f22c2ce3e506085ced45e9d23ecb53478ba642edd,61800.0,0,1510262776.97,189,1510262460
57310fc50bf4ad48e1c9bf66f4c6192cb448b4f42a5065bdd66ef7aacafa5abb,97720.0,10385664,1510261766.56,258,1510261398
2c0c1fa0342a82971c8425e296257c7154cf8d71df4219591b12aa78dc272f83,72906.0,133000,1510262776.97,226,1510261802
3d44e86ed1936c6acd54b0cc06c83d93d428748e101af84af9e8a87fd9a756b2,20820.0,4874680,1510267833.89,369,1510264898
11f989a091c9344e0833adbd02420dd0d888762f456dbaf671363d9aa337f328,90000.0,2415,1510262776.97,225,1510262471
ead2d6f44f9243f4d4230a870345cb687155035a9f5b242777fcde5f7bc80bf0,72908.0,66849,1510261766.56,225,1510261554
ef93db613a065bbc4b3ff108f27116b583e5df6c3446fb541abe2b0025903c60,59212.0,64366695,1510265883.38,191,1510265682
ed4be84cc12440e72f773f88a8d83bee0cad2d1aeaf11a1e85da3f6d34cb73ac,42262.0,338698,1510266190.01,224,1510264517
4891e63039aa92d19a3c8acb9894388a2a145dedb64cdfbb49b2c722be0d546c,72320.0,350840,1510262776.97,223,1510262066
02873618695ae6f11b81a6117e364798509ad38285e3a227c23cb182499f7a18,109368.0,41044834,1510265399.55,372,1510265011
662c39c8f151eba951ced1f36881ff2f9d1e805389108af755705ca9b4957ba5,65088.0,18106636,1510265399.55,225,1510264855
57203b28b97e360552c3fb8aff83d9b7e391cab40ec064fc607600b4e688fdcc,45878.0,764282,1510265883.38,226,1510262076
a82f3e531f7c72e12c58cb2f7f1611252fa49b6f1b1352915b0d9c5c2322d37c,72909.0,226346164,1510265399.55,225,1510265170
4c8d2aeb2635e56d745e59392cedbaa13788af21c226b3c43af5ae106fc29329,59107.0,1551274,1510263058.57,223,1510262885
33035fe0a2600db01e4b20893085abd9ea4f9ffeade3fbcef11098f3dad912e2,72914.0,43161224,1510265883.38,225,1510265771
72c5ee5ff55829645bf8a9ea5992ac9b309f8f7c151eafdaccbafaaf2ed582d1,136843.0,23630799,1510265883.38,501,1510265583
b936964d634db3f33fdfd626aa5f3ab1fd8683fb8d283158aef5a3eea3e6a292,135340.0,499864660,1510265586.75,633,1510262974
fc4665cd36941f5436eb9bd5a85e0436463ae9fd4ca0a68d131518110da104c9,151832.0,10892426,1510265399.55,520,1510264937
e989389d2808e4fc0182f937d0bd58fd1b55091d5c5cc2611e205f9874917c75,65339.0,31015177,1510265399.55,226,1510265310
c49dcece01a0d1f46d4bc3bdc9821025c0134420cae4ac6ceac515dae62aeed1,72913.0,2918559,1510267249.64,225,1510266878
bf14deba3633a42da38b1c036b1d0549bf4148e2d3a4dc84fa41d829f9263aab,90500.0,754909500,1510267249.64,373,1510266595
8b251752aa44ce29021feb9276fd3761c914f5b93146eb728a7f5dfa145f9f3d,110058.0,19856884,1510265586.75,498,1510261870
520fe2bc37c4cd501ddb052176053445c361f5dc97bd3256b3ece789c3c6a1a8,108785.0,20897078,1510261766.56,373,1510261603
080f1b4155acb0254d94bdf6d7471e03452acea04c09cd3edeb9c1ebb11ae950,65012.0,21854988,1510266190.01,214,1510266099
38f72406fde63cf337835ffffab743d8bbcd917cdef23a6c1c89f9f3b609aaf2,20000.0,3443600,1510281740.1,338,1510265417
41e9d7b2c9dbaf3f053904c030bd96cb32f4b9d92f589431686f87247f8217bc,38420.0,312341580,1510267729.73,225,1510266223
05365b9a7f97b66e07e412bde583ac60f40c166c95082abd486587965803c404,11300.0,326857871,1510295871.85,223,1510263675
6492b37be2750b147aed8153992ca04ba2d376f28fae0d21d3d26abd52b45ce2,45878.0,481366,1510265883.38,226,1510262238
2f3b9659a5457b5a74f06aa3e4ccc953df793c24cd9792b634b72279e561b5dd,66278.0,2891193,1510262776.97,225,1510262056
62de7970acc56b3c18de10e21c91564ffd5a8445757f7cc02131ecc9439d7159,96048.0,348000,1510266190.01,521,1510264192
b82d8dc44b87fa5bf42584e2c0c67007a11f058868d351b20673b213163e5da7,72906.0,18934884,1510262776.97,226,1510262196
a61430991d3c3f33c055a6e61dc4c247adff3367c988e5fecbf96a138ec7d7d8,62640.0,63460000,1510269627.33,520,1510262076
a4058b34284eb17a299ae453c5cc4fd9e32adc8ba2f658d5e5e17fb6ce162840,72908.0,3347631,1510261766.56,225,1510261476
f5c66a09def71bdeed7ca6879bb99c5ad9e22618d7f85d3eee494bb8e66aecf4,29832.0,2444541,1510267833.89,191,1510267170
fc345b7efc51f829b592ef18397789e937ec43757b051e97107c65592b6879d2,41584.0,478410,1510266490.02,225,1510266214
b8da21206b33bbc0b9942481671a972dfe08377f0e471b1b894491387872b694,44974.0,606584,1510265883.38,226,1510263192
cfe6f887651e9500f06e38ff16c2ebfddd61c14c3d18805e0800e9a3165c8901,72261.0,127267982,1510262776.97,223,1510261792
d8595b73dd4125224682cff94f04a284addefb450defc5793a98e67339aea74c,108742.0,1847256,1510264653.31,373,1510264242
f47a557afc428ff04d37a5bc0b53b89d888ea0fcc9db4bd353009786e9372421,35256.0,1723942,1510267833.89,223,1510266657
bb5d4710671baddc06b3e522d87169e045fc7e658d0e7532a69d096bd1e94624,135489.0,124008646,1510262776.97,462,1510262206
26ab26f11cd2cbf434c8771e40a4b653133e49329ea2fc2c2691e1f7a58dd849,58760.0,64332448,1510261766.56,226,1510261643
4438fcfab6363a2ec1bd544db6ab437631f186ba0a9ba216d696cc2dadd6b14a,114668.0,10323412,1510262776.97,387,1510262287
5eb07dd086a6e6796d3cb4a4faebcaaf3571db0099f7378a8097065872a056d6,40906.0,458094,1510267729.73,226,1510264161
9febb94b70e699eb10da67cf374685b890fc48b96114f21b81d8502747d1db30,67800.0,1940680,1510262776.97,226,1510262026
e2956ed2231db47de12bba62f0769d3e8ac7ca509f8ab2cee3cf647b332ba969,126525.0,174935538,1510263058.57,520,1510261655
96d9a3493d5ae14461d6d809b8a2e71b1ebb8f8070c223d949262a88f898ccec,131909.0,3868123,1510266190.01,669,1510261989
e5816eff81a53777f8115d124969c8074080a893dc4334c5bf78a77b0c11af0f,66278.0,74729355,1510262776.97,225,1510262441
160ae745a1139f712ab5cd00400e13e9b3ea4eeb045156fd48c4597e7481c7da,144313.0,8714443,1510266490.02,510,1510266395
df4f31fb5b9aa9a932578be9d3cd58bd63478c00da45fdef745de2288b8445c9,40680.0,1518238,1510267729.73,224,1510263883
49d10a66f21b2c79729f8181baf40a921ec63c414eeba67bebc3e8a52a278cff,329374.0,49931484,1510266490.02,1109,1510266422
caf1988dc467986ccd6e074b5ec5b0dbee59a99703ddec7363aa1f59da27e3a9,65736.0,3767111,1510264653.31,226,1510263820
a2032ec224b166f38d722c4f9b931676dae453d7342f6b9d575636c70a6d89f5,152745.0,188941301,1510265399.55,529,1510265000
b01bd5138d682876c45852098a9cc974d5cd8308413dd2bececd6ee43c546170,40680.0,609767,1510267729.73,226,1510263904
91146eef5e2cfa439efc3effa9bfccb3e6ffc13904cd2c8db930166f291b2f08,41132.0,10602887,1510266490.02,226,1510265344
5477805d22bb08862307d5f0092ccc3af658cd21cc00b346225d834351c62883,35380.0,2834620,1510267833.89,222,1510266187
9fc036c0680582c7b7836ac8da4210cfbd0179ef9d43698882c8e4633970cb3e,1464192.0,100649396,1510266190.01,7595,1510264971
db4f4fcd5ce960da27fdedb7a3b78b9d08b4db48933ee1b8026687fb6b1a157f,96811.0,366912789,1510264653.31,371,1510263685
3bbfeb6aafe55b726a867ea795ba737c24e16bffa6464b47abf026046b71940b,89856.0,90219306,1510265883.38,256,1510265682
1b8a96582ae18408a6778ffa5ff7e5ae30cc0fbc9837c744003bf8e15519dc01,72914.0,1753863,1510266190.01,226,1510266013
cffa0babc44298f8503afe8269deb701c759bc84d085abfe5a95b4b4d6d1c98e,120000.0,0,1510265883.38,191,1510265573
247b5cbe35cf9137d99b6d955256ecec5b3a28eb615e0a8ebd89badfdc23e9ef,65736.0,3774865,1510262776.97,226,1510262564
88e8c775eab156d7046930cb2ee2f8ab04a4b9ef486330c4ec4ca39e768659a1,72320.0,267210,1510264642.6,223,1510263451
11a8996efded3da6d8406fa0414e8cbec45532774c53b75b6ed0932fe0b8397d,72915.0,489308,1510267249.64,225,1510266934
91cf0f79d20b3fb664476e7c76c605bf2e6227f4064eca04503c87c4cf0a0248,72909.0,3810210,1510265399.55,224,1510264721
840d1bf7f13dd345dcace8338c5ac8d8cd5f3a61888c779c3edbf9df3164188a,72909.0,6310491,1510265883.38,226,1510265683
6a4488a51e77e09c08813f3ac2ab105b864bd236edd4cfbf440a2d8e2c39ed23,72906.0,219382782,1510262776.97,226,1510262450
507d33d6db66c04f64d3de58909a1389e5904af15f982867b650f94821d58f43,72909.0,299927091,1510265399.55,225,1510265298
f595d31ec2b2e977698316fd27992437f9d32f88ac1b4550a63180e0de056914,67122.0,340707,1510263058.57,192,1510262794
881b4816ddf856762b752f7d9bea87605a898fbb691ab4fc585101195ee1da22,135600.0,246665679,1510264642.6,226,1510263999
609120ef9914d13e50c09f2190bbf39ad9e00c79c60a4710c99ed405358dba09,41110.0,466465,1510266190.01,191,1510264009
e88749f172414942ab67fc61c514dee147c65e9ba6a80b90a9f233b000b9d51c,98342.0,1139091,1510265399.55,372,1510264823
0ec138865b4e05841f606c168ff8b546f14719827ad3bb976153d8eb2512e6a8,65733.0,6630300,1510261766.56,226,1510261643
f5ce1fdfa42e1eeca3fca09355272f66d42b51733c508202693484ca9df3f318,38255.0,156731,1510266490.02,191,1510266450
e48dc721bc4246c84e606a613b7f1fc1c4dc5c33bfde8f2b9c8f2ba7a7a5d8d8,117838.0,1484885,1510267249.64,442,1510266506
5f1ca257af5a1cab72fa79a7e89e1cc3c3e3984613b3e7f45006eab288d9a91a,72909.0,171821374,1510264642.6,225,1510263654
ce76c476a8c6c49f569f7e16a4d20c89ab200ab75804a4f9f248e1dcc510776e,147544.0,23278924,1510267249.64,521,1510266498
5ff5464d79aec620c60c1f4c7b4db2013702a7a1d68481227fe9e86c95f1b830,54900.0,0,1510264653.31,192,1510263883
808bae779f9862a2825695b7e84eb0f501305a621bc4a18902725703fddf9da3,72906.0,3224488,1510264642.6,225,1510263242
6009ef2599ce7a85cadee3246fe390050f5c68bc50bd901f79648f80009464a9,116178.0,38621528,1510264653.31,401,1510264429
2ea1881e74185726918ffc2702865bd2d6e92bb702462698b5a1342a920b71a0,38080.0,2741520,1510267729.73,224,1510266377
9a1e8fa9519fa574ccc085726d70a298fb8f1eb60f0dfd9921f2444dbcd595f2,98337.0,21957385,1510263058.57,372,1510262824
58306d099fd8989e4d0c3892651af8bca45ee3a7edca7d0f447321302b99cc08,5000.0,-1,1510262546.34,225,1510261456
ebc03145c0200741b4fefc3a351c000c24d41e9d2629ba275d8f7bf3af6a160c,67599.0,2284483,1510267249.64,260,1510266990
91194f915fd829bb7781c8a3173ace5394f1039b2770c8553d3a335625395c87,70634.0,39919366,1510267249.64,226,1510266804
219304c3262d225c8d79b77fe86c31ad8c365c26c74b240353e9103cf1171eb8,72909.0,19000,1510265586.75,226,1510265458
eda98f037932b2b805b89bea9e240e4cdef27032006adec5de306da6c9988971,72906.0,507091748,1510263058.57,226,1510262994
12794098afc39dff1339d293d8c38cdb56e5c84056e05db9e6aee22f4c6190fe,93366.0,1001212,1510267249.64,318,1510266477
5091bae37c0305c1c55f85ad5ae5fcc79b9abdce450548a35aa4fe3be488c60d,93366.0,5390734,1510267249.64,351,1510266550
5a167ce789aade2f47dc1b69fe09bc308f32b68b1b55184934f45f0f8e8a6edb,41810.0,41271722,1510266190.01,226,1510265573
5b92f01ec9fb0a18e66b6378cb76e658daaae1b7a400ec54db93ec09ccf6e8db,40228.0,4495440,1510267729.73,225,1510265159
45ca9b9d8391cc99f4e81ba1c90b2d686f551083f3565e62723f1024c1d58e93,51512.0,27479800,1510266190.01,216,1510266131
806ad665f78c0531559941eeff167d25a03336f5dc180b0d208da8b19eca2a29,65736.0,3444264,1510261766.56,226,1510261754
ef6ac5b6f6ee9b3b22f5f845c22bc3b310f1cd3cf12aeead3956f65d92e6f6d1,137256.0,2184076,1510262776.97,520,1510262481
b2e6d3f0a6a396fcbe484abaaf45d18e1d636d2c408c6036dc16543ec0038561,72906.0,218632603,1510262776.97,225,1510262450
bec2e55d82bac8b57f7e5720dc6a6dcb0b847be1289a3bed3d3b28abe0977bf6,96876.0,4897549,1510265883.38,260,1510265800
8724a706632a11902c58c42141eeaf15084c8428c967ed673d29dff9a63e5049,65856.0,18142198,1510265399.55,224,1510264711
ee165447d22211fbd01216d51d042ffe9aaa12169b1b272f8f9a5d8d563f9145,72906.0,1145101,1510262776.97,225,1510262126
94ce6c948173b4cd86e928c1b8e5f699c4f15d3de576c47c8921610b089901d6,72909.0,449104681,1510265399.55,226,1510265363
eb500c8031951b125d76d71b477cba7f78173700e8d51f47ba3f760bb243c6e5,261900.0,1000691411,1510265399.55,816,1510265086
2e7c94faf95e0c8ad4ea687076b53e1f5d697cbc26509b652f4f39adce6a2037,71680.0,58358018,1510265883.38,223,1510265843
13934d2c53d65d0fbc34d48507bc205959bf6f219ae15d1cb0f3fceaf8abf1f9,72908.0,949860,1510261766.56,226,1510261427
0cb4346f2dc666c911325b9a8c9fcab7be20d208641712b4ca48e1f7329872ff,69190.0,320953,1510266190.01,374,1510263593
c7470e116d889b87197a9a9784d6d8dc5c4f7d783ae935f95745ffad2acffb69,49100.0,323312,1510262776.97,190,1510262178
bebe2dfc7b9d9787f04bf0c2b7963c604c3e7ce5974c45ec8f652caecf5c7712,20820.0,685195,1510308809.38,371,1510266090
85f2fb2af503e18c6ebeb4911e9f710b5bc5043ecef22669d949a705dd38aaed,65540.0,89737840,1510264653.31,226,1510264041
614341fe6d57032738bc150019bbd721e3d2af089e8f7be45d60466d4990f10c,48119.0,75866535,1510264653.31,168,1510263124
fb4db5c8015cde515e1709d4dcaee39da941db0c18098b040d65309b1299486c,67800.0,12540631,1510265399.55,226,1510265011
16279582978638720da52789598fe3f8dc1c7e62a1ed034a5c47e719dbc256ff,72913.0,762612,1510267249.64,225,1510266767
c96f9d5be459d84d52402a20d478bc3ec2be7ba9aa9b90b5df9c806505d00e5d,73346.0,122823495,1510261766.56,224,1510261693
46eba5182216835b3da278abc6d503dc993508fa190d8e657417d2050d2c1e26,72264.0,10000,1510265399.55,224,1510264906
684fe3a7a09b56650ae82c0d33efe2f934c74577ac83c90496a8dc5eca155b93,28702.0,38513286,1510269627.33,225,1510266824
e3d24eef5b4e1014e99ba5a4fb213289de0ee637c67dcebf861de82f189d17f2,69760.0,1466069785,1510265399.55,223,1510265169
51ca948a7184f8df2036b02ef1ab947b9a978a2727f91f4684e7315fdeb1b1e8,39744.0,210797519,1510267249.64,207,1510261584
61e06af85c9cce06da5b8778c91523bcbfd63ea3f81c2e2aac9f42424b23f9e7,74426.0,4790,1510267729.73,438,1510262125
1dc5fc1f40f8fcc522128b204092f2b0de5acf2ceaadef89f21c04f43c831736,108740.0,3455093,1510267249.64,374,1510266460
3c7d033d84e943648b1fdca846db69eb9aa2c6606d0857e5efd0aa563f852271,70891.0,29929109,1510267249.64,250,1510266488
adb7427123c8b198339e32c4ba77d73006e5c72f928ce027950d157f5813cdf4,994620.0,1620157,1510266490.02,3617,1510266404
51246667952fae953c36414ae7d4886b0112786ae9c208220dd6abfae1dca697,67798.0,56400,1510265399.55,192,1510264844
bc52c33ea5e67eeeba07c83ef3a508080190faf6ac43acb519f06ba473fc09bd,39550.0,20634092,1510267729.73,226,1510263511
ddfe05eed6b91d1070d8eb2d2e878535111517817cd50c04b0c7bac5f78b4879,72909.0,689228,1510265399.55,226,1510264751
dfcd7a4a4dbd41d456afd5acaeb01ac68453eb831c7e1d048f07627e74d9ebb0,26180.0,21643820,1510305327.16,340,1510266712
15efa35d7c65c60805964962e689e395e2fae5e129d6be4d4f490cf3f43a4f35,63300.0,1826700,1510264642.6,192,1510264606
aa3064c762220c997dae4adc8d592267655868b310057bda44f0f8a8bdf5a2dc,46980.0,1697223,1510269627.33,519,1510263592
4c5ec917955c161751b862c513d6907a5e4fe07dcdc6a3fac7375dd8d658e337,73678.0,8822321,1510266190.01,372,1510261555
7dd40347e650db0221f12c757d8bf0c82ceb8553e7d9cf535724e32078f98c31,72913.0,10000,1510267249.64,226,1510266586
aec342643da28f4a80e2156a638d4e15e72c1f6e37dc4c0f4d54081ce82ec20a,41040.0,4565068,1510270136.43,208,1510261723
409827b1e5aade86174cc5f025799724e6ba82951d9b2b06ae432204e0e3d811,90760.0,783341,1510264653.31,356,1510264242
a742d8cfc7cffa394b37643fc9b9f5ee5f3d523641634d5754c3f0dd826ec69c,63206.0,182800,1510267729.73,374,1510266340
1254409ebd218b892cd8a2bcd13f5bc971a2caf4150d4328c7d78f51ced73a3e,72909.0,291520481,1510264642.6,225,1510263809
794c5544f06f53b2b16363777d2b2fa9613ce8abf131d54ec417edc24a009df3,234350.0,140160,1510270136.43,2144,1510267208
ea8a3a90fb0f2927485f38c08455e909a14135547142f0c60450731ba2cddb7b,72914.0,334531,1510267249.64,225,1510266460
29c41e335388257092925e2ba726b9316a2761a0bcb876a575dc6ed382360ddc,148693.0,27585872,1510266490.02,336,1510266395
9d21d70c6af31241b249a10be79338a67286f3dc34387abe0fe57126e3b8b007,59970.0,1288049,1510264653.31,225,1510263554
6cff5b2aab435caf6e8bdadf5e71469d72299bc621362e007ecf627a83fb1f68,53077.0,2147700,1510267249.64,191,1510266469
d7cc99075b4832bfe55bdc9eddebe8fc4a69948247d018d5ce521dbdf34d3fed,75965.0,2974919,1510266190.01,372,1510263521
8437dbbbf113f5cd9a4d1bce6400c1c8b05ce2f3ce2ea38f29316e0259f697a0,345000.0,7255000,1510263058.57,1007,1510262873
9a6ff267d4c9b54bf757e660e4dcc1c48326768b60d8bd8e6d4e39c3aa8d815e,108785.0,9765215,1510261766.56,373,1510261643
9b87c5ab7571b0be37855b45b0520e226ad75c36f8a11249d6fbe45c7317601b,23730.0,546746,1510289846.65,225,1510261764
80294d74165fe28db73ec5cfa7fbfc3e0786c7c1b9f354693ef2ca87b33f3300,70150.0,4046350,1510266490.02,225,1510266450
3e1d738f5fbf044047080c6af6d499966ab956468cb6c9b02b3fb6ca9439a251,65408.0,6079067,1510265399.55,223,1510265130
068c653a08ed49671b031bd75d6cb2c284d7f6f17c4bd03fc14fc9309a5adbc8,270480.0,7132292,1510262776.97,964,1510262096
0a648cff0c8fad29a03ce29c5d4081d119b89b22f1a3d55d374d863270b4eeef,129983.0,55835221,1510263058.57,531,1510262419
1b3a1baf19c6d0babf3883c2b8d266f99c801b98808b3a861a6c9928745c5b33,72906.0,1638810,1510264642.6,226,1510263232
6b2a0eb905e453fdc4433611caae67f75607c66c1a09d7a0823ed21aac5c5f35,70144.0,222387311,1510264653.31,280,1510264031
be16922600921b7de3da694fcb767d9e90a1c1f3e1957f030462142ea7de4373,156711.0,4874664072,1510264653.31,596,1510264583
c84e4ca1ca953d46b3b82e4b8f70b1f05680b537143e5f87e855d9a8746b664a,72269.0,24010122,1510266190.01,224,1510265918
3bc0a767ba27fbce51b0c5d4baef40509d8fcf6facbe947187e9d0513ac0f970,63280.0,174123,1510264653.31,225,1510263371
b34cdad2f2186767ec77f993f96a66499fdbcc6390178251d3df80f25119a76c,22600.0,28464235,1510290539.89,225,1510262399
22ffa7c0bbb48e1201cfa853dad08e28ab93ea5951086b46fba878cf1722e591,72835.0,34626071,1510266190.01,226,1510266099
03272521903ae01daa9f6dd6553d3fd668730c688bf13344f034d6ada023cfd4,38194.0,64354302,1510267729.73,226,1510266304
e46f2c2ce6f516534847f507563ed44dd0abb0729fdeb922dbecb954af993d38,122400.0,2999806,1510267833.89,816,1510266498
b7818aa3ec7a58c761f14032e412bdeda3f828b85835a79a75b5a8dea9892619,95146.0,8060629254,1510264642.6,225,1510264011
fc2002d703709c725cf1321b0c5fbb9d4aca53ab3e4255cf33a8137f6e197ee9,72909.0,44138327,1510265586.75,225,1510265438
30312138153671bd350dc42c6dd5a13f6c2af47af26e6722b6947f5c4b9c9898,81906.0,1728728,1510265883.38,372,1510265171
e678e31dcd202df720cba87848f3ff54564fba26d5ba2189e2bf829089fa2548,300000.0,3002559,1510265399.55,631,1510264823
708e9c83abfadd5ca9159011f429f5af7ca1a2e16d3bedcd2ccde5e7b4e91164,70634.0,70778555,1510267249.64,226,1510266505
c836af3a5934d9c901599027950a531333623ae63593c8f6a31356f27efa30be,65992.0,146429940,1510265399.55,225,1510265000
1609e869c467a5b2baff16122ae2e430ddfebaefc0024f2f626e9d513e311912,75000.0,39693348,1510264642.6,223,1510263173
b7bbdb584dad2492171664bedd9186138ae5984d3aaf66425d8f671319e1d6a3,72906.0,1872374587,1510262776.97,226,1510262766
7c1c8fdde894713b536be40a0ee000f132460ae84ed113f328a847ffc6d3351e,72909.0,1901050040,1510264642.6,225,1510264020
747197b1140ad67394df499aca34d1d1c241677dffa568118c5137580fad05f9,63280.0,167249262,1510262776.97,225,1510262481
e70c7031956738176a9e9b3d12d6ce987a3e14d4a0e2d82ca69438cdcceba468,75174.0,1524826,1510266190.01,372,1510262195
a515f2f7a8efa5a4aa05c610ce434c24318c45dc6638fc5c266f0c286a673029,135600.0,144343030,1510265399.55,226,1510264813
49ef8f132376ee8fff394921a50ac565a62d75fa1549a68b1d03a2373406fbf1,72906.0,143176449,1510262776.97,226,1510262298
ccf25b7306806bbf3b176d3cfa1105f060f71615aa3bc698fc8e11a6f0cebab0,20820.0,259402,1510308809.38,369,1510263025
af132c10938e5fb882844078003789dea2cf3731ea56ae7c34694ca397abf0f7,49201.0,142746430,1510264653.31,168,1510263903
06ffa52b3dfc6667ea5d8fd67dad9740b8d50596997467c635e6f7ac15a09ede,69519.0,73673613,1510269627.33,372,1510261735
2e17761cd8f829ad540b237fa5bb855f3144e24cde8f6401d181e7ad9e79f27f,72909.0,181811130,1510264642.6,223,1510263675
2e146294633c730a5eba1265878b56ddf369f1283386d92473469da59713f3dd,120000.0,0,1510265883.38,191,1510265623
